scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,approach,dataset_type,model_name,ticker
outer_fold,0.5081081081081081,0.5460526315789473,0.7904761904761904,0.6459143968871596,0.46398809523809526,0.4203023311869426,-0.09320451860857376,0.4223809523809524,11,69,22,83,1.0,,enhanced,lag_1,random_forest,MSFT
outer_fold,0.5217391304347826,0.5212121212121212,0.9052631578947369,0.6615384615384615,0.5088113542282673,0.4233618233618234,0.02894081052016623,0.4971023063276168,10,79,9,86,2.0,,enhanced,lag_1,random_forest,MSFT
outer_fold,0.5543478260869565,0.5785714285714286,0.7788461538461539,0.6639344262295082,0.520673076923077,0.5013220518244315,0.04805144179877498,0.5580528846153846,21,59,23,81,3.0,,enhanced,lag_1,random_forest,MSFT
global,0.5641952983725136,0.5766423357664233,0.7796052631578947,0.6629370629370629,0.5404050412175015,0.5232843882460251,0.09203159143238611,0.5596332699217924,75,174,67,237,,0.559197355778196,enhanced,lag_1,random_forest,NVDA
outer_fold,0.6216216216216216,0.6326530612244898,0.8532110091743119,0.7265625,0.5713423466924191,0.5562637061403508,0.17375886286481693,0.6044181554804443,22,54,16,93,1.0,,enhanced,lag_1,random_forest,NVDA
outer_fold,0.532608695652174,0.5263157894736842,0.851063829787234,0.6504065040650406,0.5255319148936171,0.4727442356390777,0.0673444456217662,0.5140661938534279,18,72,14,80,2.0,,enhanced,lag_1,random_forest,NVDA
outer_fold,0.5380434782608695,0.5714285714285714,0.6336633663366337,0.6009389671361502,0.5276750566622928,0.5262759351809784,0.056434279912408736,0.5591077180007157,35,48,37,64,3.0,,enhanced,lag_1,random_forest,NVDA
global,0.5027124773960217,0.508695652173913,0.8268551236749117,0.629878869448183,0.4949090433189373,0.43615155593621274,-0.013607680602596121,0.5147755529380971,44,226,49,234,,0.5325453311308574,enhanced,lag_1,random_forest,TSLA
outer_fold,0.518918918918919,0.5172413793103449,0.9473684210526315,0.6691449814126395,0.5070175438596491,0.39397843130037913,0.029663829889576943,0.5185964912280702,6,84,5,90,1.0,,enhanced,lag_1,random_forest,TSLA
outer_fold,0.47282608695652173,0.47368421052631576,0.9204545454545454,0.6254826254826255,0.4914772727272727,0.36778718430094576,-0.033228888017745054,0.5639204545454545,6,90,7,81,2.0,,enhanced,lag_1,random_forest,TSLA
outer_fold,0.5163043478260869,0.5478260869565217,0.63,0.586046511627907,0.5054761904761904,0.5021735826113392,0.01126872339638022,0.5151190476190477,32,52,37,63,3.0,,enhanced,lag_1,random_forest,TSLA
global,0.5443037974683544,0.5443037974683544,1.0,0.7049180327868853,0.5,0.3524590163934426,0.0,0.5,0,252,0,301,,0.5,macro,base,dummy,AAPL
outer_fold,0.5351351351351351,0.5351351351351351,1.0,0.6971830985915493,0.5,0.3485915492957746,0.0,0.5,0,86,0,99,1.0,,macro,base,dummy,AAPL
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5,0,83,0,101,2.0,,macro,base,dummy,AAPL
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5,0,83,0,101,3.0,,macro,base,dummy,AAPL
global,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5,0.3547257876312719,0.0,0.5,0,249,0,304,,0.5,macro,base,dummy,MSFT
outer_fold,0.5675675675675675,0.5675675675675675,1.0,0.7241379310344828,0.5,0.3620689655172414,0.0,0.5,0,80,0,105,1.0,,macro,base,dummy,MSFT
outer_fold,0.5163043478260869,0.5163043478260869,1.0,0.6810035842293907,0.5,0.34050179211469533,0.0,0.5,0,89,0,95,2.0,,macro,base,dummy,MSFT
outer_fold,0.5652173913043478,0.5652173913043478,1.0,0.7222222222222222,0.5,0.3611111111111111,0.0,0.5,0,80,0,104,3.0,,macro,base,dummy,MSFT
global,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5,0.3547257876312719,0.0,0.5,0,249,0,304,,0.5,macro,base,dummy,NVDA
outer_fold,0.5891891891891892,0.5891891891891892,1.0,0.7414965986394558,0.5,0.3707482993197279,0.0,0.5,0,76,0,109,1.0,,macro,base,dummy,NVDA
